# timestep  xRg^2        yRg^2           zRg^2           Rg^2          xRe^2         yRe^2         zRe^2          Re^2          xL^2           yL^2          zL^2           L^2
  30400000  70.2188163245   5.5270122562  22.1906344949  97.9364630756 254.6035096900  13.4938675600 154.0999476900 422.1973249400   0.4049492405   0.2760686895   0.3573539860   1.0383719160
  30500000  24.9151853928  30.4696571278  35.7896296999  91.1744722205  47.5727472900  32.0786304400 142.7547040000 222.4060817300   0.3276117631   0.3749312107   0.3109018830   1.0134448569
  30600000  30.3512809005   7.6971669346  10.0626778222  48.1111256573 296.9728424100  16.1515572100   3.3273408100 316.4517404300   0.3721458619   0.3030743199   0.3774551163   1.0526752981
  30700000   6.8095707298  26.3901675817   5.5789401596  38.7786784710   1.5173312400 102.8479939600   9.9288010000 114.2941262000   0.3646822549   0.3436114883   0.3317506909   1.0400444341
  30800000   9.9790176603  20.8657526739  17.0061228751  47.8508932092  11.7875488900 165.7476004900  38.6050968900 216.1402462700   0.3373824088   0.3326521694   0.3660920282   1.0361266064
  30900000  15.8716612064  17.5571218712  22.4828949645  55.9116780421 208.8978808900 178.1744432400 123.5765722500 510.6488963800   0.3591250258   0.3504438216   0.3212601207   1.0308289681
  31000000  28.2785214497   6.4179762468  33.1427810398  67.8392787363  35.3180604100  93.1186400400 358.0799290000 486.5166294500   0.3738514528   0.3021311503   0.3510065632   1.0269891664
  31100000  10.0279078942  66.5169848216   4.4523008459  80.9971935616  13.7782016100 563.5163822500   0.1030410000 577.3976248600   0.3237287475   0.3854777136   0.3239766188   1.0331830799
  31200000  27.0686228855  16.0469002410  29.3332717423  72.4487948688  43.6418784400   1.1870102500  28.8036156100  73.6325043000   0.3300005864   0.3807417862   0.3440893490   1.0548317216
  31300000  33.2921008309   6.3726522858  14.4288640297  54.0936171463 383.3959802500 165.3307356100  38.2554620100 586.9821778700   0.3377990009   0.3455854124   0.3363587175   1.0197431308
  31400000  13.0781646991  11.1768804002  20.0924365678  44.3474816672  34.9659342400  93.9678196900  12.0471468100 140.9809007400   0.3338459010   0.3218397007   0.3496603369   1.0053459386
  31500000  11.2545855205  70.7659893307   9.7543174668  91.7748923180   5.9892772900 618.7258256400  19.3714416900 644.0865446200   0.3533528399   0.3598770291   0.2992680856   1.0124979545
  31600000  50.0993713471   2.4489148184  10.5832444578  63.1315306232 679.0193640000  29.2367304100  45.9846734400 754.2407678500   0.3231878459   0.3372045664   0.3577567566   1.0181491688
  31700000  21.4358554514   7.0232005621  19.6480407557  48.1070967692 278.2951295524   8.2851865600  13.9629268900 300.5432430024   0.2934766416   0.3665420867   0.3783348781   1.0383536064
  31800000  10.3020425182  19.1645300436  10.7956613096  40.2622338713  25.6461216400 104.6447161600  11.4622873600 141.7531251600   0.3392058851   0.3306797776   0.3356700556   1.0055557182
  31900000  15.0117966365   5.7056471982   9.2931395271  30.0105833618  57.7569600400  27.7497168400  17.7856192900 103.2922961700   0.3394523715   0.3428991147   0.3435540351   1.0259055213
  32000000   4.5084038367  59.9035646032   8.4307225856  72.8426910255   2.8187052100 373.6991596900  33.0268596100 409.5447245100   0.3230063011   0.3736478041   0.3283330379   1.0249871431
  32100000  22.6288969708  15.4592902230  13.6605044890  51.7486916828 120.5098972900 341.4069198400  50.6972480400 512.6140651700   0.3377932579   0.3179468667   0.3802141529   1.0359542775
  32200000  31.3621349585  13.9412775561  17.7816987144  63.0851112290 292.2253491600  38.2851562500 235.6961857600 566.2066911700   0.3171037180   0.3690316159   0.3569102638   1.0430455977
  32300000  19.5032845204   7.1366998199  14.3149049029  40.9548892432   6.0167184100  44.8203470400   0.0451137600  50.8821792100   0.3468464270   0.3740289590   0.3005065156   1.0213819015
  32400000   6.3596201312   8.9920719432  17.2235927479  32.5752848223   2.0503376100  31.6372500900  59.8209433600  93.5085310600   0.3555322989   0.3082114781   0.3718289477   1.0355727246
  32500000   8.3948730925  13.4849465337  35.9511437816  57.8309634078 151.7183427600  75.5908524900 455.8865522500 683.1957475000   0.3258821028   0.3590146035   0.3487491151   1.0336458214
  32600000  24.3973831385   6.9646328669   6.4328320924  37.7948480978  13.3378344100   2.7942465600   2.8608339600  18.9929149300   0.3171686904   0.3785019537   0.3218555907   1.0175262348
  32700000  14.9308560144  22.1849383899  22.0423969442  59.1581913485 278.8298832400  90.6856244100  70.5952844100 440.1107920600   0.3078734263   0.3830123854   0.3458238924   1.0367097040
  32800000  50.9821203330   3.3442378787  29.1644613948  83.4908196064 264.8137836100  12.4637241600  40.0170108100 317.2945185800   0.3639428037   0.3245879600   0.3008407080   0.9893714717
  32900000  24.1718354259   5.6786461382  16.9921349387  46.8426165028  97.1131411600   1.6555968900   0.3143844900  99.0831225400   0.3239878566   0.3023341187   0.3862779045   1.0125998798
  33000000   3.6570473885   8.8935293597  50.3143831484  62.8649598966  43.6035708900  67.4155944900 101.3787196900 212.3978850700   0.3123749322   0.3640448197   0.3594668785   1.0358866304
  33100000  14.7432658739   6.3870526421   5.6565071889  26.7868257049 193.0293422500  92.0544302500  11.6233264900 296.7070989900   0.3522251397   0.3303102581   0.3355556522   1.0180910500
  33200000   9.5607118723   7.7161469720  19.3145011429  36.5913599872  80.8956336400  11.0144334400  51.9956366400 143.9057037200   0.3190845061   0.3418071309   0.3768494224   1.0377410594
  33300000   4.9808016574  10.7475171857  42.1471915986  57.8755104416   0.3176449600   6.0791833600 631.4063328400 637.8031611600   0.3076042576   0.3654574487   0.3637621010   1.0368238073
  33400000  23.2998350915  14.4945480432  30.0608377089  67.8552208435 157.2516000000  25.3089486400 119.1743388900 301.7348875300   0.3807865578   0.2668563527   0.3997761120   1.0474190225
  33500000  23.1337888236  19.6404477535   7.5134541092  50.2876906862 269.5966963600  34.7368784400   0.0000250000 304.3335998000   0.3179676053   0.3662170329   0.3316561331   1.0158407713
  33600000   8.5778784409  17.0357856878  10.8901738155  36.5038379442   5.9775360100 358.9433376400  74.1389881600 439.0598618100   0.3767242732   0.3462127220   0.3084517380   1.0313887332
  33700000  19.9181662761  11.5201407610  25.1150515386  56.5533585757   6.9590440000 132.6481992900  27.0192040000 166.6264472900   0.3552883394   0.3270691498   0.3370999893   1.0194574785
  33800000   2.8385440985  44.8178411125   5.6522274668  53.3086126778  19.9674922500 430.5998508100  48.4972960000 499.0646390600   0.2840955112   0.4111588179   0.3441227954   1.0393771244
  33900000   9.1681748473  12.2791454093  23.2583978158  44.7057180723  73.7022250000  76.6938062500 247.6720537600 398.0680850100   0.3943119622   0.3496723603   0.3117979586   1.0557822811
  34000000  10.8159116815  20.7901855270  11.7289768164  43.3350740249  95.5076198400 210.2181012100   0.4261478400 306.1518688900   0.3206467602   0.4020529106   0.3360740554   1.0587737262
  34100000  21.7607324849   7.8687538702  27.3442101071  56.9736964622 170.3286010000   8.7740364100 284.0475407641 463.1501781741   0.3540717168   0.3396141298   0.3590150918   1.0527009383
  34200000  25.3781429768   5.0217333811  44.4993021869  74.8991785449 162.7384976100  34.7651744400 244.4063222500 441.9099943000   0.3979098375   0.3403761293   0.3141338841   1.0524198509
  34300000  42.8671977057   5.3139358703  13.2215297170  61.4026632930 271.3432562500   7.1936604100  34.9836760900 313.5205927500   0.3387622710   0.3335886625   0.3509277005   1.0232786340
  34400000  41.7602003270  16.3444087695   5.9781571687  64.0827662652 164.6679232900  52.8252776100   2.9230740900 220.4162749900   0.3491965908   0.3093072272   0.3627855169   1.0212893349
  34500000  14.9895336762   5.8016477696  13.5081511452  34.2993325910  84.5535420900   0.2774128900  51.2810667664 136.1120217464   0.3469840153   0.3264283500   0.3604468717   1.0338592369
  34600000  39.2201628580   3.2183474504  11.9261337547  54.3646440631 115.5324019600   0.2003457600  16.0788168256 131.8115645456   0.3688900014   0.3493215616   0.3135368702   1.0317484332
  34700000  26.0615935624  31.7039538078  13.6114004917  71.3769478618  95.7442680100 251.8632480400  50.3722350756 397.9797511256   0.3638089902   0.3591718222   0.3126705927   1.0356514051
  34800000  46.2447603872  25.3455922197   1.2003681116  72.7907207185 233.4508968100  34.9978728100   9.2643531876 277.7131228076   0.3295910056   0.3473287494   0.3405570943   1.0174768492
  34900000  15.4307446368  55.4941254159   2.8641077341  73.7889777869 288.8640160000 377.7153380100   1.0051887133 667.5845427233   0.4005103453   0.3073442221   0.3285572908   1.0364118581
  35000000  36.2625835275  49.9130416788   2.9018984606  89.0775236669 115.5216536100 307.4832390400  14.9318870724 437.9367797224   0.3827533441   0.3599414758   0.2748649539   1.0175597738
  35100000  21.7730302905   5.0519155573   7.4637270222  34.2886728700  22.0458420900   2.2587084100   0.5875682409  24.8921187409   0.4110313904   0.3396177306   0.2813607527   1.0320098737
  35200000  34.5145487225   3.2356175167  36.9889881396  74.7391543788 312.4657228900  70.6944640000 259.8047527716 642.9649396616   0.3469816969   0.3578004204   0.3361754330   1.0409575503
  35300000   9.1142537483  44.8873503887   8.4112624787  62.4128666157  75.0077244900 299.6430240400  44.3023360000 418.9530845300   0.3806865993   0.3438433208   0.3053580034   1.0298879235
  35400000   3.9885739790   5.3630337337  19.1905998050  28.5422075176  10.5976291600  60.9914140900  69.3755726400 140.9646158900   0.3414753281   0.3393981415   0.3477324036   1.0286058732
  35500000  19.4373830353  10.1997044899  31.9636083976  61.6006959227 273.7767344400  34.8961932900 307.1221200100 615.7950477400   0.3069219242   0.3892255777   0.3345362049   1.0306837069
  35600000  16.5967922064  31.0176765581  13.5553997016  61.1698684661   0.2475062500 153.1629008100   1.9460250000 155.3564320600   0.3674403066   0.3333452777   0.3592423653   1.0600279495
  35700000  37.8351717487  12.2281290131   6.2570759720  56.3203767338 115.9799763600  12.2955422500  61.6052312100 189.8807498200   0.3566078756   0.3297437742   0.3170302264   1.0033818762
  35800000  22.3460951163  12.2177432476  16.0075496399  50.5713880037  45.8423784900  83.3222096100 124.3648736100 253.5294617100   0.3363889161   0.3208426015   0.3710792924   1.0283108100
  35900000  24.6483224978  20.6094270443   6.6930832745  51.9508328166 129.7343780100 153.6583368100  16.5063438400 299.8990586600   0.3438726884   0.3385506926   0.3460796192   1.0285030002
  36000000  25.3408575140  15.6416364809  47.0371223413  88.0196163363 302.6521296100  45.6665092900 474.3030622500 822.6217011500   0.3275123161   0.3874552870   0.3122771611   1.0272447641
  36100000  65.2786856247   5.7764704941   2.3215979682  73.3767540870 498.4056250000  78.2110296900   2.1278056900 578.7444603800   0.4039391679   0.2816484421   0.3476355395   1.0332231495
  36200000  12.0177550854  52.4372642708  11.2774485605  75.7324679167  33.2744385600 195.6389664100 102.1251724900 331.0385774600   0.3330712020   0.3936178005   0.2990637763   1.0257527788
  36300000  45.7388976427  12.2852759522  17.4758259558  75.4999995507 354.7044889600  33.2952080400   1.7323824400 389.7320794400   0.3338519800   0.3579243392   0.3258407485   1.0176170677
  36400000  42.7457606030  56.1666964082   8.8434056450 107.7558626562 532.9310760900 292.8855732100   2.3888793600 828.2055286600   0.3407766793   0.3469969463   0.3630629580   1.0508365835
  36500000   4.2085607664  17.8118020793  18.8580592157  40.8784220614  15.1819329600  58.1223264400  71.0839530769 144.3882124769   0.3410119341   0.3394936988   0.3328682470   1.0133738799
  36600000  18.6726025021   7.7580520896   4.7901691759  31.2208237676 156.5076060900  89.3497562500  46.3393332900 292.1966956300   0.4112456023   0.3200597751   0.3118949736   1.0432003510
  36700000  11.6864810213   2.8416237378  40.7202063914  55.2483111504   3.9418131600   2.8927206400 559.6020779281 566.4366117281   0.3696342887   0.3277456939   0.3277152687   1.0250952513
  36800000  79.7930597028  10.1640554547  11.3910606965 101.3481758540 564.9430183609  11.5036288900  36.8366452624 613.2832925133   0.3645905191   0.3419483223   0.3104606561   1.0169994975
  36900000   7.1119851801  25.3432327378  10.7081137170  43.1633316348   0.0030470400  44.7239937600   6.4236902500  51.1507310500   0.3813092796   0.3237709321   0.3267537779   1.0318339896
  37000000  11.7234988027  20.3171833675  41.8924703761  73.9331525464   4.4521000000 211.9411872400 317.7555804900 534.1488677300   0.3515157644   0.3590981745   0.3379487746   1.0485627136
  37100000   8.7252800587  11.8274119953  15.3013259417  35.8540179957  81.2053299600 149.0792160400  85.4792702500 315.7638162500   0.4314426156   0.3113169505   0.3048587371   1.0476183031
  37200000  26.4089248019  11.1616300808  18.3116457312  55.8822006138 156.0575592900   4.1996304900  80.0380729600 240.2952627400   0.3692598080   0.3190382912   0.3393829347   1.0276810339
  37300000   3.5109585611  23.3483782361  21.1647068595  48.0240436567  20.2221096100 159.6078489600  21.0653460900 200.8953046600   0.3304839514   0.3634238636   0.3295949975   1.0235028125
  37400000  32.1547945221  19.4537169277  10.5023043650  62.1108158148  50.7499512100   5.7662416900  26.4751411600  82.9913340600   0.3235454303   0.3646120346   0.3346165562   1.0227740211
  37500000  11.4398189107   9.5447426284   7.1306188518  28.1151803909  31.4305996900  93.0781152900   8.1715939600 132.6803089400   0.3398022140   0.3388881654   0.3543837248   1.0330741042
  37600000   9.1502104197   9.1971316078   9.5731949592  27.9205369867  20.3193592900   4.7877816100  28.4664931600  53.5736340600   0.3692698813   0.3421658819   0.3295607974   1.0409965606
  37700000   7.9744626334  23.6191707163   6.0783762459  37.6720095956 113.6477527249 187.9805523600   3.8216340100 305.4499390949   0.3381708778   0.3883057859   0.2914533449   1.0179300086
  37800000   7.2005698971  36.9458487712  13.7158898045  57.8623084728  23.2989636100 163.8656010000  18.6468512400 205.8114158500   0.3149603913   0.3398423877   0.3770705331   1.0318733121
  37900000  13.4490810325   5.3774215305  25.5913187536  44.4178213165  22.7796198400   7.4856960000 171.8485028100 202.1138186500   0.2860369198   0.3681783733   0.3525368142   1.0067521073
  38000000  13.4963677833  48.2379083789  14.2152116927  75.9494878549  50.8772638089 434.1388960000 114.1692250000 599.1853848089   0.3223079749   0.3603361057   0.3620074024   1.0446514830
  38100000  14.6434761000  33.0914344785  11.8583914275  59.5933020060 135.1069146025 354.8288016100   3.2123392900 493.1480555025   0.3139871033   0.3404616914   0.3546752373   1.0091240320
  38200000   9.9698475043  13.0714413296  23.9657150038  47.0070038377  28.2173440000 156.4775828100 186.0223210000 370.7172478100   0.3414724718   0.3176990831   0.3476029663   1.0067745212
  38300000   8.5724840718  11.1680769693  12.2916505847  32.0322116258  28.1886664900  50.3333491600   2.6347782400  81.1567938900   0.3615740187   0.3200103598   0.3498873933   1.0314717718
  38400000   8.4928662733   9.5491631773  45.4289936368  63.4710230874  13.5125348836  26.9495956900 471.9017628900 512.3638934636   0.3643008578   0.3142542369   0.3578171686   1.0363722633
  38500000  10.8943099334  38.4992906825   7.8907909127  57.2843915287 181.4328180900 336.6417648400  87.7950260100 605.8696089400   0.3179212264   0.3804363689   0.3164975989   1.0148551941
  38600000   3.1955032095  26.9934437661  18.0310560443  48.2200030199   3.1552416900 100.3823648100  84.1567716900 187.6943781900   0.3116898551   0.3632213571   0.3438745361   1.0187857483
